word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,char_freq_$,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam
1.2563,1.0385,0.0057,2.5781,2.6128,2.906,0.3817,16.8,65,89,1
2.1954,0.5723,1.5748,0.1667,1.1052,3.1213,0.5463,7.0,2,39,0
0.4713,1.2175,2.9987,2.7769,1.5797,2.0695,1.0,9.79,85,83,0
2.0746,1.7724,0.9839,2.3799,2.1369,1.6226,1.0,5.99,11,69,0
1.9153,1.6449,2.2127,2.391,0.7819,1.3959,0.7856,7.29,19,40,0
0.5628,1.4429,3.5205,1.1161,0.7932,1.6591,0.2193,22.17,31,114,0
4.4922,3.5084,1.7334,3.3001,2.4319,3.4976,1.0,10.22,23,82,0
3.0775,2.2911,1.9199,4.1411,0.807,1.4538,0.1164,22.19,5,51,0
0.87,3.5784,0.3474,0.1007,0.0831,1.149,1.0,28.19,28,187,1
0.6971,3.0078,0.5814,1.0776,0.534,2.2551,0.8129,13.37,43,176,1
1.8998,3.2898,2.4763,0.9035,0.1505,0.7258,1.0,24.54,70,145,1
0.1311,0.9225,2.6503,2.5079,4.5795,5.5342,1.0,73.12,0,46,0
0.9118,3.3308,2.2034,0.2985,0.2982,1.9981,0.7317,4.83,6,165,0
3.0512,3.0854,0.6639,1.3951,2.8733,1.5207,1.0,43.29,35,64,0
0.1035,0.0599,2.5317,0.6105,0.6907,0.3262,0.9776,13.08,42,132,0
2.0567,0.2479,2.7841,2.4554,2.0693,1.9254,1.0,35.25,26,113,0
1.549,0.3843,1.2982,3.2039,1.2938,1.3987,1.0,18.6,40,89,0
1.3924,1.418,0.2733,0.5871,1.0017,1.7491,1.0,25.8,1,62,1
0.4256,3.1848,0.2041,1.6082,2.4748,0.845,1.0,45.55,9,115,0
0.5309,1.5053,0.0498,0.0305,0.5869,0.143,1.0,10.86,35,110,0
0.2168,0.5361,0.8206,0.4431,2.2607,2.9909,0.5205,20.13,43,61,0
1.0041,0.4035,1.1955,0.3011,1.2482,0.6887,1.0,19.42,11,42,0
0.521,1.6101,2.0126,1.9304,1.2962,2.3945,1.0,3.89,51,177,0
1.2512,5.0339,2.2931,0.3662,0.2187,4.8114,1.0,16.52,37,106,1
1.5295,1.7343,2.3352,0.8447,0.4559,0.2586,1.0,38.45,38,200,0
0.011,1.331,2.0124,4.1501,0.2911,2.2119,0.0877,11.0,12,193,1
1.3785,2.7687,0.8113,2.9987,0.7632,0.6877,0.9507,1.44,18,135,0
1.8423,1.2351,0.2867,0.9888,1.2668,1.9579,0.4499,10.71,9,82,0
1.1091,1.3911,3.4212,1.7419,2.9053,2.8782,0.5334,32.54,4,30,0
1.5944,2.138,1.7187,1.0797,2.4371,0.9347,1.0,3.15,35,26,1
1.7955,0.3045,0.602,0.886,2.1181,1.5136,1.0,7.84,18,28,0
2.9387,2.1654,2.3979,0.3341,2.2519,2.5565,0.1594,0.39,31,120,0
0.496,0.6607,1.0308,0.6144,0.6374,0.5277,0.706,15.2,40,72,0
3.2044,1.6412,1.3745,4.004,1.9876,2.8273,0.145,1.72,9,15,1
3.3651,0.0978,0.2397,3.76,1.8089,0.3843,0.8788,15.08,15,4,1
1.0002,0.6529,2.2923,1.4575,1.3606,1.943,1.0,17.09,18,13,0
1.9036,2.3019,2.1293,2.0562,2.1239,1.6081,1.0,11.02,32,30,1
1.5772,0.6174,0.569,0.7738,1.4344,0.0189,1.0,5.27,55,126,0
1.027,0.2086,0.4461,1.9211,2.5956,2.9287,1.0,19.85,23,85,1
1.8262,1.8982,3.1766,2.1276,0.9449,2.263,1.0,33.53,1,67,0
1.5483,1.4684,0.5884,1.3119,0.1151,0.8397,1.0,12.16,30,28,0
2.6428,1.4745,0.6624,1.3171,2.231,1.503,1.0,3.72,24,146,0
0.5952,2.4409,2.7601,1.0469,2.182,2.2829,1.0,10.02,58,20,0
1.0295,0.3996,0.572,1.971,3.9719,4.9243,1.0,44.32,8,35,0
3.2602,0.982,0.1011,4.0793,1.6081,1.0247,1.0,26.57,26,20,1
0.1953,4.258,1.4773,1.629,1.2317,2.9342,1.0,12.07,24,135,1
1.1419,0.132,2.2941,4.4207,0.8926,1.1013,1.0,21.57,34,12,0
1.4377,1.7316,3.1631,1.2025,1.6068,2.058,1.0,12.3,22,43,0
0.0863,0.4077,1.9687,1.4313,0.7849,2.3481,1.0,3.0,33,58,0
0.5803,2.7524,1.9695,0.2402,5.0385,4.3739,0.5099,27.57,30,38,1
0.2669,0.3346,1.5322,0.3194,0.0878,1.2213,0.2208,11.1,38,113,0
1.7149,3.0046,5.2747,0.4776,3.3437,3.6408,0.4085,28.17,42,63,0
0.7781,0.3142,2.0478,0.7794,0.7214,1.6049,0.2727,0.57,19,64,1
1.3599,4.0039,3.2015,0.961,1.3824,3.4755,1.0,30.8,59,20,1
2.7674,2.8689,4.7571,2.7955,3.456,2.8995,0.3821,21.47,5,37,0
0.0708,4.4644,4.7346,4.9711,4.9014,1.9676,1.0,37.6,0,56,1
2.6262,0.7846,2.3883,0.7867,0.0828,2.6533,0.155,15.29,14,28,0
0.1068,0.1543,3.9328,0.6456,3.2175,1.2995,0.5018,50.78,16,95,0
2.8781,0.8449,1.331,2.7868,0.7633,1.3179,0.9118,27.77,30,39,0
0.2012,1.6879,0.0882,1.4283,1.0738,1.083,1.0,21.64,6,119,0
1.5221,0.0567,0.6695,1.0475,0.9661,0.6851,0.4387,4.96,30,19,0
1.9334,2.1365,2.3958,0.3032,1.418,0.6341,1.0,20.15,47,108,1
0.8816,0.5846,0.1945,0.1484,0.0327,1.3066,1.0,10.41,30,9,1
2.2647,2.0167,0.3154,3.206,1.1739,2.7497,1.0,20.85,46,104,1
1.5402,3.7891,0.7523,0.6196,3.015,2.5334,1.0,31.86,16,50,0
0.4818,3.574,3.881,2.6541,1.5813,3.9887,1.0,16.37,66,69,0
1.0771,2.8559,2.2001,2.4967,0.606,0.8092,1.0,18.34,18,2,0
2.0104,2.0656,3.2469,1.3104,3.6424,3.4608,1.0,25.27,8,28,0
1.1407,0.5515,0.028,2.6599,0.9196,0.6449,0.4034,14.23,9,59,0
2.8161,1.3599,1.1188,1.2283,1.2349,0.0335,1.0,21.02,11,89,0
2.7249,0.0786,0.7855,1.0142,1.3211,0.6065,0.236,17.78,33,44,0
3.596,0.3662,1.8127,3.5225,2.9546,3.1127,0.2388,30.39,11,18,0
0.8574,2.6935,1.1564,0.9322,0.6206,0.2247,1.0,2.5,29,35,0
0.1859,2.683,2.2916,0.9711,0.4268,0.6891,1.0,9.5,0,100,0
0.7406,2.3868,0.9175,0.8336,0.0895,1.7495,1.0,12.87,40,20,0
1.25,0.8052,0.0933,1.2642,1.209,0.7877,1.0,10.88,37,99,0
3.7087,2.6972,2.0376,0.281,1.8337,2.7577,1.0,21.63,51,105,1
1.754,1.8972,3.2626,0.1645,2.3821,2.2083,1.0,32.48,9,119,0
1.7535,0.6258,1.0748,3.6365,0.55,1.0498,1.0,0.16,11,76,0
0.8582,0.4573,1.8564,1.023,0.1947,1.1542,0.7219,3.01,40,94,0
1.3273,3.8338,0.8861,4.3174,0.7939,1.2665,1.0,0.5,32,181,1
0.4318,2.1149,1.6448,0.4669,0.4314,2.0419,0.182,6.11,38,31,0
1.4328,1.0357,0.2106,1.1041,0.0797,1.9144,1.0,1.08,15,141,1
1.6246,3.7405,2.6334,3.3817,4.4071,2.4718,1.0,34.57,37,20,1
0.1512,1.5909,5.351,0.467,3.0519,2.7339,0.4906,52.6,38,72,0
0.5492,0.0355,1.2647,3.0917,2.3956,0.5079,0.4493,15.66,41,15,1
0.2166,1.0853,2.0542,1.658,2.1137,1.0445,0.5668,24.57,40,9,1
3.6009,2.9686,0.8206,0.0291,0.4304,3.3572,1.0,2.66,17,88,0
2.746,1.3698,5.3427,1.3209,2.0507,0.5421,1.0,69.03,65,131,0
0.733,4.4359,1.0975,0.085,3.3325,4.1593,1.0,48.49,23,33,0
0.3408,1.5757,4.3263,0.1278,0.0465,1.326,1.0,21.74,42,6,0
2.2317,2.9677,1.1619,5.2049,1.3906,2.5906,1.0,15.1,50,30,1
1.7711,0.7121,1.3565,4.0204,0.0105,0.1936,1.0,4.62,14,69,1
0.9648,0.3528,1.8107,2.0459,2.16,2.6284,0.9648,39.96,13,8,0
1.5615,0.2392,0.8274,0.8066,0.6093,0.2265,1.0,7.89,17,27,0
0.0278,4.7963,3.4496,0.2683,2.1898,2.2232,1.0,17.78,17,131,0
1.3456,2.9871,2.5691,0.1464,2.4908,2.119,1.0,24.87,10,6,0
0.2922,1.4823,3.1616,0.2927,0.3587,1.6827,1.0,5.9,61,34,0
1.4048,1.3917,0.1607,0.2201,1.1966,1.8074,0.3474,16.41,37,29,0
0.2537,0.5313,0.2454,0.7717,1.0037,2.4268,1.0,25.01,1,93,0
2.4048,2.295,2.2058,1.8266,0.601,1.8998,1.0,14.34,40,12,0
4.0753,0.489,0.6905,3.0892,1.5489,0.372,1.0,2.04,38,193,1
0.7485,2.6366,0.4736,2.1005,1.2648,1.4519,1.0,18.16,2,88,0
0.398,0.8765,0.0187,0.3304,0.3032,0.0039,1.0,0.38,28,61,0
0.9322,0.2419,3.8984,0.352,0.9466,0.0446,0.4088,32.55,62,133,0
1.4663,1.057,2.7142,1.1986,1.0828,1.0391,1.0,14.6,28,117,0
0.8265,4.0612,1.4125,1.0141,1.5309,0.0309,1.0,39.22,13,147,0
1.6582,4.086,2.2945,0.6484,1.243,1.566,1.0,13.47,34,147,1
1.8297,3.4711,1.0757,5.5856,4.9176,0.7843,1.0,25.14,46,70,1
2.2305,0.8259,0.5013,0.8511,1.6043,0.0525,1.0,9.57,30,9,0
0.3655,2.6023,3.8596,0.8482,0.3066,0.6907,0.4616,9.39,19,110,0
2.5337,1.3878,0.8234,1.8704,0.8682,1.4632,1.0,12.1,16,16,0
1.1833,1.5106,0.9356,1.7184,0.7724,0.9563,1.0,0.41,7,29,0
1.9183,2.4035,0.297,1.0006,0.919,0.9426,1.0,33.37,14,179,1
2.2923,0.4898,0.3156,1.7137,1.5573,1.0599,0.4551,11.19,11,116,1
1.2749,3.9069,1.1621,1.5491,1.4887,1.4183,1.0,22.1,5,111,0
1.0154,0.6673,3.602,0.5798,0.4207,0.3067,1.0,30.82,60,128,0
0.1964,2.025,2.5097,1.1852,1.7834,0.3035,1.0,25.29,54,47,0
0.4472,2.4363,1.8829,0.3837,0.6395,2.2401,1.0,5.17,5,53,1
1.8927,2.2488,0.4389,2.6441,1.172,1.0482,1.0,10.57,2,165,1
0.0083,0.6537,0.5812,0.6731,0.3497,2.1311,0.2648,0.06,40,25,0
2.6751,0.6339,0.2338,3.7944,0.0213,0.34,1.0,28.36,20,47,0
2.5081,1.7416,3.6768,1.3467,0.3511,0.8282,1.0,40.39,87,203,0
1.6937,0.8449,1.8217,1.0568,0.6732,0.0067,1.0,29.08,27,39,0
1.7951,1.1827,0.8023,0.7568,1.4068,0.437,1.0,7.76,24,51,0
2.4307,2.5373,1.8885,4.5292,2.8991,1.9523,0.8419,17.39,19,248,1
1.6646,0.1109,0.1221,0.1886,0.8743,0.5972,1.0,8.53,48,35,0
1.7128,1.9183,0.8713,2.2862,1.1882,0.7496,1.0,9.47,12,4,0
2.0509,3.2,2.3845,0.2094,0.8815,1.5183,1.0,3.36,14,57,1
2.0666,2.4719,0.6972,1.7234,3.1205,0.1687,0.2442,37.68,24,47,0
0.1902,2.436,1.6052,2.3776,2.3264,0.9838,1.0,32.61,11,115,0
0.4579,1.3213,2.625,0.2697,0.0602,2.3997,1.0,5.7,61,13,0
0.8181,1.0089,4.2402,0.116,0.6707,0.9771,0.8391,11.41,85,26,0
1.9326,0.4267,0.7191,4.7995,2.7909,1.1813,1.0,40.61,21,115,0
0.1676,4.8131,1.9093,0.3693,2.5096,3.5241,0.0965,28.57,34,104,0
0.3396,2.6831,0.3781,2.9716,1.0353,1.8041,1.0,10.51,20,80,0
0.7556,3.5318,3.0636,0.4848,0.3301,0.347,1.0,20.44,61,71,1
1.0782,0.9664,0.2273,0.9173,2.3438,0.4386,0.3049,15.09,18,11,1
0.4952,2.5701,6.183,0.4137,4.047,4.2661,1.0,60.61,19,17,0
0.3455,4.6377,2.7658,0.0938,2.836,1.8957,1.0,16.82,7,46,0
1.8401,2.1187,2.8075,2.1591,0.0746,0.2403,0.2608,1.25,15,24,1
2.0427,0.8649,0.1255,3.3634,1.908,0.2467,1.0,18.09,23,28,1
0.5313,1.8934,2.6373,2.1844,0.6344,0.2838,0.5278,23.64,16,87,0
2.0025,1.3159,0.3509,1.1163,2.7837,3.8782,1.0,4.01,10,115,0
2.587,2.1692,1.6357,0.6534,0.161,0.1712,1.0,29.74,80,185,1
0.0698,0.126,1.8072,2.8668,0.2973,0.4672,1.0,33.83,10,60,1
0.2091,1.4057,1.3856,0.286,2.062,1.7017,1.0,23.71,48,4,0
1.9422,0.5159,0.5151,1.2554,3.8203,3.2281,1.0,29.52,1,1,0
0.0491,3.0881,1.5421,0.0676,2.5921,2.7527,0.7409,18.76,50,19,0
3.4123,2.3847,2.0966,4.7452,2.9888,5.0449,1.0,14.42,41,65,1
1.6187,2.2261,0.8869,0.1833,2.6643,0.7486,1.0,30.66,46,53,0
1.4555,3.2758,1.6264,1.0933,0.5168,0.6814,1.0,25.3,29,137,0
0.4621,0.6429,0.3591,1.1314,2.233,1.9445,1.0,15.5,57,83,1
0.389,2.2471,0.7733,1.7098,2.0227,0.7104,0.4248,43.96,38,122,1
2.1558,0.2744,0.9264,3.734,1.1241,1.0369,1.0,2.06,7,24,0
2.6915,2.3024,1.771,3.5598,1.9626,0.6971,0.6928,35.21,13,177,0
1.1301,0.938,1.8691,1.8225,0.4296,0.5652,0.7698,1.74,15,66,0
0.2601,1.3923,0.2275,2.409,0.3971,0.1656,1.0,8.58,5,134,1
0.2967,0.0852,0.837,1.5878,1.516,0.4706,0.6376,1.08,39,130,1
0.2609,2.599,1.2519,1.3493,0.653,0.4354,1.0,0.62,19,24,0
0.4044,1.4521,0.3485,1.3757,2.4966,0.7059,0.2358,2.33,10,78,1
2.6546,2.7895,0.8612,1.8525,3.2335,1.6172,0.9795,33.98,23,16,0
2.304,3.1979,2.3744,1.0228,1.4933,2.7303,1.0,6.56,3,39,0
1.6502,3.5959,0.9513,1.4954,1.9721,0.8806,0.6312,14.1,18,80,0
0.5,0.8061,0.1987,4.6421,1.5345,3.3463,1.0,12.76,32,209,1
1.0193,5.5656,3.9316,0.7559,0.7502,2.4114,1.0,26.52,78,114,1
1.5758,0.2923,2.6148,1.2476,1.4049,0.2626,1.0,25.53,33,226,0
1.3147,2.2487,0.4773,1.2682,2.2706,1.1149,0.4848,31.42,55,71,0
1.8223,1.9345,2.9514,1.7766,0.1181,1.6137,0.8431,9.15,5,76,1
3.8202,2.652,4.3751,1.793,0.6291,0.7247,1.0,53.2,97,106,0
0.6364,0.5062,1.8488,0.7214,0.1333,0.4735,1.0,37.58,27,104,1
0.157,1.5377,2.6573,0.0375,2.6198,0.1971,1.0,41.29,22,4,0
0.7135,1.8416,0.4368,2.9821,0.6284,0.3627,1.0,1.48,22,4,0
0.6674,1.0228,3.4325,1.8112,0.2701,0.0364,0.1652,1.96,49,79,0
1.9313,0.3041,0.2753,0.848,1.4353,2.0891,0.1456,6.51,2,39,0
0.1857,1.3217,0.1675,2.4598,3.6831,3.6996,1.0,55.92,5,29,0
2.7932,2.346,1.5054,2.5947,0.9944,2.4031,1.0,27.23,37,78,0
2.5024,1.9109,0.3806,1.2251,0.8025,2.6932,0.5092,8.1,3,13,0
0.3139,1.7947,3.8645,4.0101,0.3594,1.1608,0.1733,9.32,12,115,0
0.1387,1.1239,1.7835,0.1817,1.0373,0.1487,1.0,0.18,23,7,1
1.3481,2.4423,2.1469,2.2787,2.0109,1.4002,1.0,14.05,33,4,0
0.3383,1.0246,0.1571,1.3285,1.6576,0.7621,0.025,14.74,1,65,0
0.1054,0.2904,0.0408,2.3354,1.3105,2.107,1.0,16.41,20,5,0
1.1239,2.9514,1.4577,2.4742,0.478,1.4342,1.0,13.15,24,34,0
0.8888,1.6885,1.9139,1.4344,3.2647,0.7229,1.0,36.38,12,89,0
2.4262,3.2306,4.8399,1.3401,3.1461,3.0793,1.0,28.16,11,14,0
0.9688,1.5504,0.3451,0.5952,1.9325,0.5908,1.0,26.75,6,13,0
0.712,4.5802,2.5659,0.1228,2.7248,1.8113,1.0,35.31,35,178,0
3.1567,1.5078,0.8502,0.7092,0.7014,2.5876,0.86,15.36,3,18,0
2.3759,0.0881,0.1421,1.0336,1.422,1.4127,1.0,18.24,20,157,1
0.5614,4.7181,3.8588,0.6577,2.1006,1.8081,1.0,4.84,27,38,1
2.217,2.1898,1.8024,1.9209,1.7502,1.5019,1.0,0.2,25,83,1
3.3259,2.7391,2.3249,3.2664,1.8671,1.0604,1.0,41.78,30,141,0
1.8992,5.3763,0.741,0.869,4.9403,2.4864,0.0365,64.31,18,130,0
0.1826,2.4526,3.704,0.1476,1.1248,1.7726,1.0,4.44,43,80,0
1.0574,0.7745,0.0464,2.8313,0.892,0.9853,1.0,16.93,9,36,0
0.449,0.2572,1.8156,1.0302,0.0731,0.1888,1.0,19.59,7,6,0
0.3826,3.2849,1.6927,4.7043,1.963,0.368,1.0,3.25,31,21,1
0.3163,0.7154,0.9178,3.0631,2.5273,3.0018,1.0,9.09,10,76,1
2.059,1.0569,1.4886,3.3673,0.8844,0.8146,1.0,9.86,15,15,0
0.0671,6.841,4.5217,1.0818,2.7182,2.6894,1.0,26.74,12,310,0
0.1946,4.1406,0.447,0.5048,1.3165,2.1578,1.0,17.08,35,78,0
1.2589,1.8468,1.1553,0.0827,1.7507,1.7998,1.0,11.41,42,36,0
1.756,1.4367,2.1273,2.2196,0.835,0.5413,0.1223,9.15,19,46,1
1.3331,1.8447,3.6017,1.9778,0.5021,1.1789,0.5986,7.1,30,40,0
0.4738,1.4157,4.9343,2.6029,1.1554,0.9116,0.53,31.29,24,176,0
1.3869,1.1481,1.1322,0.2854,1.3072,2.4445,1.0,6.34,37,130,0
1.9482,3.5959,2.1156,4.7212,1.5498,0.6601,0.9532,24.1,43,7,1
0.3065,1.789,0.2775,1.1375,3.2056,4.7622,1.0,1.61,5,151,1
2.797,1.7762,2.2666,0.0598,2.2288,1.9712,1.0,44.4,30,9,0
3.2233,3.2849,0.9909,0.8541,1.1254,1.423,0.993,18.26,66,60,1
1.5814,4.251,3.2483,2.1882,0.8555,0.0773,1.0,25.96,57,71,1
2.1393,0.4126,1.215,3.2143,3.0085,2.5785,1.0,6.41,6,98,0
0.8853,2.6354,0.5939,4.5683,1.0801,0.3245,1.0,3.76,34,168,0
2.6174,4.8752,4.2332,2.8934,1.8108,2.5943,1.0,50.8,148,53,1
0.0661,1.505,0.8798,2.0207,1.4705,1.7788,1.0,21.84,21,44,0
1.2293,0.9528,0.0809,0.3774,0.3305,0.1761,1.0,1.81,35,75,0
0.692,2.211,2.03,2.4334,3.207,2.2371,1.0,33.66,90,64,0
1.5586,2.651,1.9446,2.3098,2.4319,1.6148,1.0,9.5,9,121,0
1.2497,2.4606,0.3826,3.0628,0.009,0.8589,1.0,11.27,2,178,0
0.1115,1.6499,5.0732,0.4319,2.2754,2.4436,0.7806,50.72,36,135,0
1.4786,0.4722,0.4982,0.6757,1.0896,0.4553,0.8914,2.88,14,15,1
0.85,0.505,0.6884,1.0595,0.2135,0.7704,0.6455,4.58,31,86,0
1.3732,1.6376,0.3035,3.2886,1.1144,0.9978,1.0,10.65,2,154,0
1.7475,0.3146,1.6768,3.1099,0.1312,0.0996,0.3421,5.78,33,30,0
1.1012,1.839,0.0848,1.0582,0.396,0.1622,0.2581,9.73,59,122,0
0.2165,2.2824,2.3749,0.5761,1.8457,0.2827,1.0,9.99,19,31,1
1.6792,5.4817,0.728,1.4069,2.9198,1.5893,0.9819,42.85,12,192,0
1.0618,1.3238,0.0841,1.7174,1.0402,0.6703,0.3068,6.19,1,89,1
0.2143,2.2326,2.9381,0.3217,1.4956,0.7723,1.0,4.26,40,50,0
1.1879,1.7784,1.3192,3.0893,0.3671,2.8393,0.5357,4.41,31,147,1
0.3218,4.9996,0.5661,1.231,2.9498,4.6136,1.0,37.03,16,53,0
0.5815,5.4258,1.0176,2.7066,1.5952,3.2755,0.4335,20.2,16,217,1
0.5475,1.7514,1.177,1.0064,0.7211,3.5178,1.0,18.56,20,9,1
1.4044,1.2787,1.1278,0.7729,0.0599,0.5737,1.0,3.72,3,74,0
2.3096,1.3575,2.1593,1.9906,3.1041,2.4507,0.7841,18.26,33,157,1
2.8613,1.804,1.9669,0.7184,2.2927,2.3012,0.8069,2.17,22,66,0
2.7365,1.0245,2.0426,1.0941,0.6363,0.914,0.3275,20.32,27,4,0
3.1869,1.9785,0.7662,2.3933,2.3465,3.3893,0.4502,7.68,29,9,0
0.0058,0.3229,0.0758,0.8873,1.2312,0.5525,1.0,14.71,24,87,1
3.1173,0.1461,2.8425,0.7893,0.0688,1.3157,0.5008,25.48,3,27,0
0.922,3.6446,2.0273,0.482,0.2504,1.6498,0.672,14.08,58,43,1
1.2114,0.6905,0.8995,1.228,1.6144,0.915,1.0,15.55,12,41,0
0.7379,5.068,0.6436,0.623,4.4688,2.5023,1.0,59.9,57,105,0
2.0059,1.0564,1.5291,0.0908,1.9199,2.9875,1.0,17.13,22,9,0
2.1989,0.6766,0.2537,1.1591,1.6765,3.2907,1.0,3.14,8,102,0
0.7059,2.4744,0.1155,0.0278,0.7292,1.2425,1.0,10.32,42,141,0
0.0388,1.1839,2.3917,0.712,3.056,2.1848,1.0,5.85,16,107,1
2.6809,1.5887,1.8198,1.4341,3.397,0.2047,0.5752,45.6,38,27,0
0.667,0.1216,1.0821,1.5397,0.9643,0.2184,1.0,17.78,3,88,0
0.1615,0.9175,1.1836,0.6604,2.3787,1.7739,0.6576,31.09,30,48,0
1.8845,0.466,0.7764,2.8222,0.7197,0.4003,0.7873,15.95,33,56,0
0.5526,2.8912,0.2978,1.7059,1.067,6.4188,1.0,33.51,85,72,0
1.712,3.2799,2.0997,1.9088,1.5272,0.07,1.0,7.45,15,83,1
1.6982,0.4938,0.3919,0.7517,2.5182,3.7747,1.0,14.34,11,31,0
1.1574,1.1351,3.1264,1.0335,1.3132,1.2146,1.0,44.6,14,62,0
5.5063,1.6411,0.3215,3.7975,1.318,3.7938,1.0,52.26,46,43,1
0.6277,4.3486,2.6274,0.9188,0.7692,3.0767,1.0,10.53,21,125,0
1.3423,2.4568,1.2429,0.5641,2.1834,1.382,0.0592,19.03,23,19,1
0.1124,2.1429,0.3271,0.2044,0.5776,0.0874,1.0,17.14,27,110,0
2.5718,0.4714,0.76,2.5759,1.1415,0.3102,0.7226,14.57,14,16,0
0.3491,0.9148,0.5228,2.9527,3.5007,3.4808,1.0,53.05,16,43,0
0.0973,0.6681,4.2897,0.4589,0.1091,0.2705,1.0,13.35,57,113,0
0.371,3.3722,2.4186,1.269,1.5587,2.7642,0.1054,16.17,40,9,0
2.5949,3.3628,1.3248,0.7457,2.7741,1.7005,0.2439,44.79,1,106,0
2.2921,2.009,2.6684,0.7666,1.0848,1.2088,1.0,0.23,32,13,0
2.4253,0.6137,0.279,1.9784,0.2473,1.4973,0.9862,7.81,2,38,0
1.4825,4.0548,2.4643,0.8671,0.0521,3.1596,1.0,18.8,47,87,1
0.2944,0.5,1.5046,0.5974,1.9328,2.5183,0.5163,13.93,41,40,0
0.3679,3.7444,2.988,0.4929,0.4885,0.1747,1.0,5.26,12,90,0
0.3539,1.8813,0.5256,1.134,1.4094,0.5836,1.0,22.85,48,54,0
2.2724,1.6171,1.2309,2.5379,0.2365,0.3083,1.0,3.38,32,15,1
1.1087,2.209,3.3128,0.724,1.8078,2.1182,1.0,22.62,29,57,0
2.223,1.331,1.39,1.4963,1.4566,1.2598,1.0,5.72,4,84,0
0.5231,0.0064,0.5931,1.7326,1.9599,0.1435,0.9444,27.52,70,76,1
4.6007,4.4806,3.5445,2.5225,1.9434,4.6084,1.0,23.87,67,95,1
2.0763,3.0538,1.6122,0.9152,0.3097,2.2011,1.0,13.22,54,17,1
0.3899,4.1584,2.7091,0.4087,1.7357,3.3859,1.0,15.88,33,86,0
0.5611,1.165,2.3984,0.7255,1.0019,1.6327,1.0,4.26,54,95,0
0.8891,0.9888,0.6063,1.8619,0.3639,1.1395,1.0,2.34,18,76,0
1.3499,1.448,2.1338,2.5136,0.3177,0.9205,0.6531,3.52,16,54,1
2.2488,3.555,2.2668,1.2252,0.4645,2.6738,1.0,25.12,99,138,0
0.0986,0.8905,4.5515,0.0651,2.8666,0.6956,1.0,34.34,33,15,0
0.0144,0.4257,4.5434,2.2071,0.5837,0.0854,1.0,26.72,40,140,0
2.4275,1.2484,3.0993,1.6766,4.9607,4.0658,1.0,1.82,23,117,1
1.7105,2.666,3.1052,1.1941,1.7527,1.8602,1.0,0.45,9,97,0
0.1375,1.5324,1.9323,2.1355,2.1068,3.0783,1.0,13.3,79,101,0
2.5761,2.4548,0.4716,2.5723,1.7867,1.042,0.3364,19.23,30,96,0
2.3257,1.577,2.6333,1.2474,1.3435,0.2483,0.8346,23.97,49,28,1
0.9409,0.8295,1.892,0.9593,3.096,2.7766,1.0,36.78,6,49,0
3.0585,1.5284,0.2577,5.0922,0.7487,0.9795,0.8835,35.53,50,9,1
1.1557,2.4867,3.632,0.4827,3.4814,4.2204,0.1772,36.49,1,28,0
3.0547,1.7847,1.4155,0.4937,0.2509,0.4495,0.6775,8.14,12,131,1
0.2035,0.8256,0.1779,1.3679,1.5046,1.7485,0.5836,6.04,1,104,1
0.2813,1.518,0.4064,5.3083,3.5038,1.8057,0.3923,17.39,45,80,1
0.2951,0.0108,1.6022,1.2434,0.6839,1.2253,1.0,16.22,19,80,0
1.1841,3.02,1.6671,3.2762,1.5666,0.1586,1.0,0.42,11,6,1
2.1981,2.6072,0.6718,0.9364,3.4981,1.0365,1.0,36.9,40,3,0
2.3296,2.0254,2.1899,3.0826,2.6969,2.7813,1.0,27.98,71,21,1
2.1183,3.1776,0.508,1.3546,3.5027,1.5965,1.0,65.39,0,87,0
1.5833,0.3933,2.0036,1.1264,0.143,0.1812,0.6146,0.58,42,58,0
0.2145,3.5627,1.5372,0.5683,0.5039,2.8165,1.0,11.58,35,129,1
1.3919,4.6261,2.3009,0.3934,0.9319,3.4457,1.0,13.31,37,135,1
0.7958,1.6087,4.2574,0.3356,0.0892,0.5532,1.0,15.18,42,67,0
2.1591,1.9805,0.0192,0.7941,1.2894,1.6359,1.0,6.89,19,145,1
0.6643,5.7404,2.4272,1.4048,4.8361,3.3843,0.1402,52.74,67,17,0
1.1551,0.4784,0.4329,3.6929,1.1177,0.6043,1.0,13.16,22,75,1
0.9295,1.4145,0.9559,0.6543,0.5129,2.9193,0.7391,22.77,5,135,0
1.9165,4.81,0.4463,0.2167,4.5688,2.0852,0.4713,58.04,38,78,0
0.3136,0.0919,1.813,0.9932,1.193,2.1308,1.0,22.8,23,32,0
1.0927,2.4088,0.0008,1.5644,1.4792,0.1686,1.0,17.86,14,91,0
1.2973,0.8703,1.9575,0.0563,1.9619,1.9604,0.7326,22.94,15,49,0
0.8998,2.2378,1.4725,2.6248,1.2473,0.4492,1.0,20.9,5,22,0
0.4798,0.6371,1.7048,0.5454,1.9734,1.0538,0.7717,34.92,20,103,0
0.6773,0.6484,0.9598,0.3026,2.9773,2.2039,0.394,35.18,7,47,0
1.0708,1.5141,2.8908,1.4887,2.0785,2.5649,0.0859,23.07,9,41,0
1.9042,2.3235,0.1657,1.104,1.0337,3.2058,0.6347,21.21,19,0,0
1.5627,1.9381,0.3717,2.0398,0.2677,3.1452,1.0,12.07,22,231,1
